Symbol,Synonym Symbol,Scientific Name with Author,Common Name,Family
JUSC,JUSCC,Juncus scirpoides Lam. var. compositus Harper,,
JUSC,JUSCM,Juncus scirpoides Lam. var. meridionalis Buchenau,,
JUSC2,,Juniperus scopulorum Sarg.,Rocky Mountain juniper,Cupressaceae
JUSC2,JUSCC2,Juniperus scopulorum Sarg. var. columnaris Fassett,,
JUSC2,JUVIM,Juniperus virginiana L. var. montana Vasey,,
JUSC2,JUVIS2,Juniperus virginiana L. ssp. scopulorum (Sarg.) A.E. Murray,,
JUSC2,JUVIS4,Juniperus virginiana L. var. scopulorum (Sarg.) Lemmon,,
JUSC2,SASC5,Sabina scopulorum (Sarg.) Rydb.,,
JUSC4,,Jungermannia schusterana J.D. Godfrey & G. Godfrey,,Jungermanniaceae
JUSE,,Juncus secundus P. Beauv. ex Poir.,lopsided rush,Juncaceae
JUSO,,Justicia sonorae Wassh.,Sonoran water-willow,Acanthaceae
JUSP4,,Justicia spicigera Schltdl.,mohintli,Acanthaceae
JUSP5,,Justicia sphaerosperma Vahl.,tropical waterwillow,Acanthaceae
JUSP5,JUPE4,Justicia periplocifolia auct. non Jacq.,,
JUSP6,,Jungermannia sphaerocarpa Hook.,,Jungermanniaceae
JUSQ,,Juncus squarrosus L.,mosquito rush,Juncaceae
JUSQ2,,Juniperus squamata D. Don [excluded],flaky juniper,Cupressaceae
JUST,,Juncus stygius L.,moor rush,Juncaceae
JUST2,,Juncus ×stuckeyi Reinking,rush,Juncaceae
JUSTA,,Juncus stygius L. ssp. americanus (Buchenau) Hultén,moor rush,Juncaceae
JUSTA,JUSTA2,Juncus stygius L. var. americanus Buchenau,,
JUSTI,,Justicia L.,water-willow,Acanthaceae
JUSU,,Juncus subcaudatus (Engelm.) Coville & S.F. Blake,woodland rush,Juncaceae
JUSU12,,Jungermannia subelliptica (Lindb. ex Kaal.) Levier,,Jungermanniaceae
JUSU13,,Jungermannia subulata A. Evans,,Jungermanniaceae
JUSU2,,Juncus subtilis E. Mey.,greater creeping rush,Juncaceae
JUSU3,,Juncus supiniformis Engelm.,hairyleaf rush,Juncaceae
JUSU3,JUOR4,Juncus oreganus S. Watson,,
JUSU7,,Juncus subnodulosus Schrank,bluntflower rush,Juncaceae
JUSU7,JUPE2,Juncus pervetus Fernald,,
JUSU9,,Julella sublactea (Nyl.) R.C. Harris,julella lichen,Thelenellaceae
JUSU9,CLAM2,Clathroporina amygdalina sensu Fink,,
JUSU9,CLEX3,Clathroporina exiguella Zahlbr.,,
JUSUS2,,Juncus subcaudatus (Engelm.) Coville & S.F. Blake var. subcaudatus,woodland rush,Juncaceae
JUTA,,Julella taxodii R.C. Harris,,Thelenellaceae
JUTE,,Juncus tenuis Willd.,poverty rush,Juncaceae
JUTE,JUMA7,Juncus macer Gray,,
JUTE,JUTEM,Juncus tenuis Willd. var. multicornis E. Mey.,,
JUTE,JUTEW,Juncus tenuis Willd. var. williamsii Fernald,,
JUTE2,,Juncus textilis Buchenau,basket rush,Juncaceae
JUTE3,,Juncus texanus (Engelm.) Coville,Texas rush,Juncaceae
JUTI,,Juncus tiehmii Ertter,Nevada rush,Juncaceae
JUTO,,Juncus torreyi Coville,Torrey's rush,Juncaceae
JUTR,,Juncus tracyi Rydb.,Tracy's rush,Juncaceae
JUTR2,,Juncus trifidus L.,highland rush,Juncaceae
JUTR2,JUTRC,Juncus trifidus L. ssp. carolinianus Hämet-Ahti,,
JUTR2,JUTRM,Juncus trifidus L. var. monanthos auct. non (Jacq.) Bluff & Fingerh.,,
JUTR3,,Juncus triformis Engelm.,Yosemite dwarf rush,Juncaceae
JUTR3,JUME2,Juncus megaspermus F.J. Herm.,,
JUTR4,,Juncus triglumis L.,three-hulled rush,Juncaceae
JUTR5,,Juncus trigonocarpus Steud.,redpod rush,Juncaceae
JUTR6,,Juncus trilocularis Zika,foothill rush,Juncaceae
JUTU3,,Justicia turneri Hilsenb.,Turner's water-willow,Acanthaceae
JUTW,,Juncus tweedyi Rydb.,Tweedy's rush,Juncaceae
JUUN,,Juncus uncialis Greene,twelfth rush,Juncaceae
JUVA,,Juncus vaseyi Engelm.,Vasey's rush,Juncaceae
JUVA,JUGRV,Juncus greenei Oakes & Tuck. var. vaseyi (Engelm.) B. Boivin,,
JUVA2,,Juncus validus Coville,roundhead rush,Juncaceae
JUVA3,,Julella variiformis R.C. Harris,,Thelenellaceae
JUVAV,,Juncus validus Coville var. validus,roundhead rush,Juncaceae
JUVAV,JUCR2,Juncus crassifolius Buchenau,,
JUVAV,JUPL3,Juncus platycephalus Michx.,,
JUVI,,Juniperus virginiana L.,eastern redcedar,Cupressaceae
JUVI2,,Julella vitrispora (Cooke & Harkness) M.E. Barr,julella lichen,Thelenellaceae
JUVI2,POSU16,Polyblastiopsis sublactea (Nyl.) Zahlbr.,,
JUVIS,,Juniperus virginiana L. var. silicicola (Small) Silba,southern redcedar,Cupressaceae
JUVIS,JUBA3,"Juniperus barbadensis C. Mohr, non L.",,
JUVIS,JULU,Juniperus lucayana auct. non Britton,,
JUVIS,JUSI,Juniperus silicicola (Small) L.H. Bailey,,
JUVIS,JUVIS3,Juniperus virginiana L. ssp. silicicola (Small) A.E. Murray,,
JUVIS,SASI11,Sabina silicicola Small,,
JUVIV,,Juniperus virginiana L. var. virginiana,eastern redcedar,Cupressaceae
JUVIV,JUVIC,Juniperus virginiana L. ssp. crebra (Fernald & Grisc.) A.E. Murray,,
JUVIV,JUVIC2,Juniperus virginiana L. var. crebra Fernald & Grisc.,,
JUVIV,SAVI11,Sabina virginiana (L.) Antoine,,
JUWA,,Justicia warnockii B.L. Turner,Warnock's water-willow,Acanthaceae
JUWA2,,Juniperus wallichiana Hook. f. & Thomson ex Brandis,black juniper,Cupressaceae
JUWR,,Justicia wrightii A. Gray,Wright's waterwillow,Acanthaceae
JUXI,,Juncus xiphioides E. Mey.,irisleaf rush,Juncaceae
KAAN,,Kalmia angustifolia L.,sheep laurel,Ericaceae
KABE,,Kalanchoe beauverdii Hamlet,Beauverd's widow's-thrill,Crassulaceae
KABL,,Kalanchoe blossfeldiana Poelln.,Madagascar widow's-thrill,Crassulaceae
KACA,,Kallstroemia californica (S. Watson) Vail,California caltrop,Zygophyllaceae
KACA,KABR2,Kallstroemia brachystylis Vail,,
KACA,KACAB2,Kallstroemia californica (S. Watson) Vail var. brachystylis (Vail) Kearney & Peebles,,
KACA2,,Kalmia carolina Small,Carolina laurel,Ericaceae
KACA2,KAANC,Kalmia angustifolia L. var. carolina (Small) Fernald,,
KACA4,,Kaernefeltia californica (Tuck.) A. Thell & Goward,,Parmeliaceae
KACA4,ALCA15,Alectoria californica (Tuck.) G. Merr.,,
KACA4,ALCE4,Alectoria cetrariza Nyl.,,
KACA4,CECA14,Cetraria californica Tuck.,,
KACA4,COCA37,Cornicularia californica (Tuck.) Du Rietz,,
KACA4,TUCA3,"Tuckermannopsis californica (Tuck.) ?, ined.?",,
KACU,,Kalmia cuneata Michx.,whitewicky,Ericaceae
KACU,CHCU7,Chamaedaphne cuneata (Michx.) Kuntze,,
KACU2,,Karroochloa curva (Nees) Conert & Turpe,,Poaceae
KACU2,DACU4,Danthonia curva Nees,,
KADA,,Kalanchoe daigremontiana Raym.-Hamet & H. Perrier,devil's backbone,Crassulaceae
KADA,BRDA,Bryophyllum daigremontianum (Raym.-Hamet & H. Perrier) A. Berger,,
KADE,,Kalanchoe delagoensis Eckl. & Zeyh.,chandelier plant,Crassulaceae
KADE,BRTU,Bryophyllum tubiflorum Harv.,,
KADE,KATU,Kalanchoe tubiflora (Harv.) Raym.-Hamet,,
KADE,KAVE,Kalanchoe verticillata Elliott,,
KAEMP2,,Kaempferia L.,kaempferia,Zingiberaceae
KAERN,,Kaernefeltia A. Thell & Goward,,Parmeliaceae
KAFE,,Kalanchoe fedtschenkoi Raym.-Hamet & H. Perrier,lavender scallops,Crassulaceae
KAFE,BRFE7,Bryophyllum fedtschenkoi (Raym.-Hamet & H. Perrier) Lauz.-March.,,
KAFR,,Kalmiopsis fragrans Meinke & Kaye,North Umpqua kalmiopsis,Ericaceae
KAGA,,Kalanchoe gastonis-bonnieri Raym.-Hamet & H. Perrier,palm beachbells,Crassulaceae
KAGA2,,Kaempferia galanga L.,galanga,Zingiberaceae
KAGR,,Kallstroemia grandiflora Torr. ex A. Gray,Arizona poppy,Zygophyllaceae
KAHI,,Kallstroemia hirsutissima Vail ex Small,hairy caltrop,Zygophyllaceae
KAHI2,,Kalmia hirsuta Walter,hairy laurel,Ericaceae
KAHI2,CHHI8,Chamaedaphne hirsuta (Walter) Kuntze,,
KAHI2,KAHI3,Kalmiella hirsuta (Walter) Small,,
KAHU,,Karwinskia humboldtiana (Schult.) Zucc.,coyotillo,Rhamnaceae
KAIN2,,Kalanchoe integra (Medik.) Kuntze,neverdie,Crassulaceae
KAIN4,,Karschia inops Triebel & Rambold,,Uncertain Ascomycota Family
KAIN5,,Kalimeris indica (L.) Sch. Bip.,Indian aster,Asteraceae
KAINC,,Kalanchoe integra (Medik.) Kuntze var. crenata (Andrews) Cufod.,neverdie,Crassulaceae
KAINC,KACR,Kalanchoe crenata (Andrews) Haw.,,
KAINV,,Kalanchoe integra (Medik.) Kuntze var. verea (Jacq.) Cufod.,neverdie,Crassulaceae
KAINV,KABR,Kalanchoe brasiliensis Camb.,,
KAKA,,Kanaloa kahoolawensis D.H. Lorence & K.R. Wood,kanaloa,Fabaceae
KALA,,Kalmia latifolia L.,mountain laurel,Ericaceae
KALA,KALAL,Kalmia latifolia L. var. laevipes Fernald,,
KALA3,,Kalanchoe laciniata (L.) DC.,Christmastree plant,Crassulaceae
KALA4,,Kalanchoe laxiflora Baker [excluded],,Crassulaceae
KALA4,BRCR8,Bryophyllum crenatum Baker,,
KALAN,,Kalanchoe Adans.,widow's-thrill,Crassulaceae
KALE,,Kalmiopsis leachiana (L.F. Hend.) Rehder,North Umpqua kalmiopsis,Ericaceae
KALIM,,Kalimeris (Cass.) Cass.,aster,Asteraceae
KALIN,,Kalinia H.L. Bell & Columbus,kalinia grass,Poaceae
KALLS,,Kallstroemia Scop.,caltrop,Zygophyllaceae
KALMI,,Kalmia L.,laurel,Ericaceae
KALMI2,,Kalmiopsis Rehder,kalmiopsis,Ericaceae
KALOP,,Kalopanax Miq.,castor aralia,Araliaceae
KAMA,,Kallstroemia maxima (L.) Hook. & Arn.,big caltrop,Zygophyllaceae
KAMA3,,Kalanchoe marmorata Baker [excluded],,Crassulaceae
KAMA3,KAGR4,"Kalanchoe grandiflora A. Rich., non Wall. ex Wight & Arn.",,
KAME,,Kaernefeltia merrillii (Du Rietz) A. Thell & Goward,,Parmeliaceae
KAME,CEME4,Cetraria merrillii Du Rietz,,
KAME,TUME,Tuckermannopsis merrillii (Du Rietz) Hale,,
KAMI,,Kalmia microphylla (Hook.) A. Heller,alpine laurel,Ericaceae
KAMI,KAMIO,Kalmia microphylla (Hook.) A. Heller ssp. occidentalis (Small) Roy L. Taylor & MacBryde,,
KAMI,KAMIO2,Kalmia microphylla (Hook.) A. Heller var. occidentalis (Small) Ebinger,,
KAMI,KAOC,Kalmia occidentalis Small,,
KAMI,KAPOM2,Kalmia polifolia Wangenh. var. microphylla (Hook.) Rehder,,
KAMI,KAPOM3,Kalmia polifolia Wangenh. ssp. microphylla (Hook.) Calder & Roy L. Taylor,,
KAMI,KAPOO,Kalmia polifolia Wangenh. ssp. occidentalis (Small) Abrams,,
KAMO,,Kalimeris mongolica (Franch.) Kitam.,,Asteraceae
KAMO,ASMO17,Aster mongolicus Franch.,,
KANAL,,Kanaloa D.H. Lorence & K.R. Wood,kanaloa,Fabaceae
KAOB,,Kalinia obtusiflora (E. Fourn.) H.L. Bell & Columbus,kalinia grass,Poaceae
KAOB,BROB2,Brizopyrum obtusiflorum Fourn.,,
KAOB,EROB,Eragrostis obtusiflora (Fourn.) Scribn.,,
KAPA,,Kallstroemia parviflora J.B.S. Norton,warty caltrop,Zygophyllaceae
KAPA,KAIN3,Kallstroemia intermedia Rydb.,,
KAPA4,,Kayea pacifica Hosok.,ketenguit,Clusiaceae
KAPE,,Kallstroemia perennans B.L. Turner,perennial caltrop,Zygophyllaceae
KAPI,,Kalanchoe pinnata (Lam.) Pers.,cathedral bells,Crassulaceae
KAPI,BRPI6,Bryophyllum pinnatum (Lam.) Oken,,
KAPI,COPI4,Cotyledon pinnata Lam.,,
KAPO,,Kalmia polifolia Wangenh.,bog laurel,Ericaceae
KAPO,CHGL9,Chamaedaphne glauca (Aiton) Kuntze,,
KAPO,KAPOP,Kalmia polifolia Wangenh. ssp. polifolia,,
KAPO,KAPOR,Kalmia polifolia Wangenh. var. rosmarinifolia (Pursh) Rehder,,
KAPU,,Kallstroemia pubescens (G. Don) Dandy,Caribbean caltrop,Zygophyllaceae
KAPU,KACA3,Kallstroemia caribaea Rydb.,,
KAPU2,,Karroochloa purpurea (L. f.) Conert & Türpe,South African oatgrass,Poaceae
KAPU2,DAPU10,Danthonia purpurea (L. f.) P. Beauv.,,
KARO2,,Kaempferia rotunda L.,kaempferia,Zingiberaceae
KARO2,KARO3,"Kaempferia rotundata L., database artifact",,
KARRO,,Karroochloa Conert & Türpe,South African oatgrass,Poaceae
KARSC,,Karschia Körb.,,Uncertain Ascomycota Family
KARWI,,Karwinskia Zucc.,karwinskia,Rhamnaceae
KASE,,Kalopanax septemlobus (Thunb.) Koidz,castor aralia,Araliaceae
KASE,KAPI2,Kalopanax pictus (Thunb.) Nakai,,
KAYEA,,Kayea Wall.,kayea,Clusiaceae
KEAN,,Keckiella antirrhinoides (Benth.) Straw,snapdragon penstemon,Scrophulariaceae
KEANA,,Keckiella antirrhinoides (Benth.) Straw ssp. antirrhinoides,snapdragon penstemon,Scrophulariaceae
KEANA,KEANA3,Keckiella antirrhinoides (Benth.) Straw var. antirrhinoides,,
KEANA,PEAN10,Penstemon antirrhinoides Benth.,,
KEANM,,Keckiella antirrhinoides (Benth.) Straw ssp. microphylla (A. Gray) Straw,snapdragon penstemon,Scrophulariaceae
KEANM,KEANM2,Keckiella antirrhinoides (Benth.) Straw var. microphylla (A. Gray) N.H. Holmgren,,
KEANM,PEANM,Penstemon antirrhinoides Benth. ssp. microphyllus (A. Gray) D.D. Keck,,
KEANM,PEMI12,Penstemon microphyllus A. Gray,,
KEBR,,Keckiella breviflora (Lindl.) Straw,bush beardtongue,Scrophulariaceae
KEBRB,,Keckiella breviflora (Lindl.) Straw ssp. breviflora,bush beardtongue,Scrophulariaceae
KEBRB,KEBRB2,Keckiella breviflora (Lindl.) Straw var. breviflora,,
KEBRB,PEBR15,Penstemon breviflorus Lindl.,,
KEBRG,,Keckiella breviflora (Lindl.) Straw ssp. glabrisepala (D.D. Keck) Straw,bush beardtongue,Scrophulariaceae
KEBRG,KEBRG2,Keckiella breviflora (Lindl.) Straw var. glabrisepala (D.D. Keck) N.H. Holmgren,,
KEBRG,PEBRG,Penstemon breviflorus Lindl. ssp. glabrisepalus D.D. Keck,,
KECKI,,Keckiella Straw,keckiella,Scrophulariaceae
KECO,,Keckiella cordifolia (Benth.) Straw,heartleaf keckiella,Scrophulariaceae
KECO,PECO30,Penstemon cordifolius Benth.,,
KECO2,,Keckiella corymbosa (Benth. ex A. DC.) Straw,redwood keckiella,Scrophulariaceae
KECO2,PECO25,Penstemon corymbosus Benth. ex A. DC.,,
KEER,,Keysseria erici (Forbes) Cabrera,Alakai Swamp island-daisy,Asteraceae
KEER,LAER2,Lagenifera erici Forbes,,
KEEV,,Keteleeria evelyniana Mast.,Evelyn keteleeria,Pinaceae
KEGA,,Kelloggia galioides Torr.,milk kelloggia,Rubiaceae
KEHE,,Keysseria helenae (Forbes & Lydgate) Cabrera,Mt. Waialeale island-daisy,Asteraceae
KEHE,LAHE4,Lagenifera helenae Forbes & Lydgate,,
KEJA,,Kerria japonica (L.) DC.,Japanese rose,Rosaceae
KELE,,Keckiella lemmonii (A. Gray) Straw,Lemmon's keckiella,Scrophulariaceae
KELE,PELE13,Penstemon lemmonii A. Gray,,
KELLO,,Kelloggia Torr. ex Benth.,kelloggia,Rubiaceae
KELSE,,Kelseya (S. Watson) Rydb.,kelseya,Rosaceae
KEMA,,Keysseria maviensis (H. Mann) Cabrera,Howaiaulu island-daisy,Asteraceae
KEMA,KELA,Keysseria lavandula H. St. John,,
KEMA,LAMA7,Lagenifera maviensis H. Mann,,
KEMA,LAVI6,Lagenophora viridis H. St. John,,
KENI,,Kennedia nigricans Lindl.,black coral-pea,Fabaceae
KENNE,,Kennedia Vent.,,Fabaceae
KEPR2,,Kennedia prostrata R. Br.,running-postman,Fabaceae
KERO,,Keckiella rothrockii (A. Gray) Straw,Rothrock's keckiella,Scrophulariaceae
KEROJ,,Keckiella rothrockii (A. Gray) Straw ssp. jacintensis (Abrams) Straw,Rothrock's keckiella,Scrophulariaceae
KEROJ,KEROJ3,Keckiella rothrockii (A. Gray) Straw var. jacintensis (Abrams) N.H. Holmgren,,
KEROJ,PEROJ,Penstemon rothrockii A. Gray ssp. jacintensis (Abrams) D.D. Keck,,
KEROR,,Keckiella rothrockii (A. Gray) Straw ssp. rothrockii,Rothrock's keckiella,Scrophulariaceae
KEROR,KEROR3,Keckiella rothrockii (A. Gray) Straw var. rothrockii,,
KEROR,PERO8,Penstemon rothrockii A. Gray,,
KERRI,,Kerria DC.,kerria,Rosaceae
KERU2,,Kennedia rubicunda (Schneev.) Vent.,,Fabaceae
KETE,,Keckiella ternata (Torr. ex A. Gray) Straw,scarlet keckiella,Scrophulariaceae
KETEL,,Keteleeria Carrière,keteleeria,Pinaceae
KETES,,Keckiella ternata (Torr. ex A. Gray) Straw ssp. septentrionalis (Munz & I.M. Johnst.) Straw,scarlet keckiella,Scrophulariaceae
KETES,KETES2,Keckiella ternata (Torr. ex A. Gray) Straw var. septentrionalis (Munz & I.M. Johnst.) N.H. Holmgren,,
KETES,PETES,Penstemon ternatus Torr. ex A. Gray ssp. septentrionalis (Munz & I.M. Johnst.) D.D. Keck,,
KETET,,Keckiella ternata (Torr. ex A. Gray) Straw ssp. ternata,scarlet keckiella,Scrophulariaceae
KETET,KETET3,Keckiella ternata (Torr. ex A. Gray) Straw var. ternata,,
KETET,PETE15,Penstemon ternatus Torr. ex A. Gray,,
KEUN,,Kelseya uniflora (S. Watson) Rydb.,oneflower kelseya,Rosaceae
KEYSS2,,Keysseria Lauterb.,island-daisy,Asteraceae
KHAN,,Khaya anthotheca (Welw.) C. DC.,Nyasaland mahogany,Meliaceae
KHAN,KHNY2,Khaya nyasica Stapf ex Baker f.,,
KHAYA2,,Khaya A. Juss.,African mahogany,Meliaceae
KHSE2,,Khaya senegalensis (Desr.) A. Juss.,Senegal mahogany,Meliaceae
KIAC,,Kirschsteiniothelia acerina (Rossman & Wilcox) D. Hawksw.,kirschsteiniothelia lichen,Pleosporaceae
KIAE,,Kirschsteiniothelia aethiops (Berk. & Curtis) D. Hawksw.,kirschsteiniothelia lichen,Pleosporaceae
KIAE,MIIN12,Microthelia inops Degel.,,
KIAE,MIMI19,Microthelia micula auct.,,
KIAER,,Kiaeria I. Hagen,kiaeria moss,Dicranaceae
KIAF,,Kigelia africana (Lam.) Benth.,sausage tree,Bignoniaceae
KIAF,KIPI,Kigelia pinnata (Jacq.) DC.,,
KIBL,,Kiaeria blyttii (Schimp.) Broth.,Blytt's kiaeria moss,Dicranaceae
KIBL,ARBL4,Arctoa blyttii (Schimp.) Loeske,,
KIBL,KIBLH,Kiaeria blyttii (Schimp.) Broth. var. hispidula (R.S. Williams) Wijk & Margad.,,
KICKX,,Kickxia Dumort.,cancerwort,Scrophulariaceae
KIEL,,Kickxia elatine (L.) Dumort.,sharpleaf cancerwort,Scrophulariaceae
KIEL,ANEL6,Antirrhinum elatine L.,,
KIEL,LIEL5,Linaria elatine (L.) Mill.,,
KIFA,,Kiaeria falcata (Hedw.) I. Hagen,sickle kiaeria moss,Dicranaceae
KIFA,ARFA7,Arctoa falcata (Hedw.) Loeske,,
KIFA,KIFAP,Kiaeria falcata (Hedw.) I. Hagen var. pumila (Saut.) Podp.,,
KIGEL,,Kigelia DC.,sausage tree,Bignoniaceae
KIGL,,Kiaeria glacialis (Berggr.) I. Hagen,glacial kiaeria moss,Dicranaceae
KIGL,DIAR11,Dicranum arcticum Schimp.,,
KIMA,,Kirschsteiniothelia maritima (Linder) D. Hawksw.,seaside kirschsteiniothelia lichen,Pleosporaceae
KIRE,,Kirschsteiniothelia recessa (Cooke & Peck) D. Hswksw.,kirschsteiniothelia lichen,Pleosporaceae
KIRSC,,Kirschsteiniothelia D. Hawksw.,kirschsteiniothelia lichen,Pleosporaceae
KISP,,Kickxia spuria (L.) Dumort.,roundleaf cancerwort,Scrophulariaceae
KISP,ANSP7,Antirrhinum spurium L.,,
KIST,,Kiaeria starkei (F. Weber & D. Mohr) I. Hagen,Starke's kiaeria moss,Dicranaceae
KIST,ARST12,Arctoa starkei (F. Weber & D. Mohr) Loeske,,
KIST,DISU5,Dicranoweisia subcompacta Cardot & ThŠr.,,
KITH,,Kirschsteiniothelia thujina (Peck) D. Hawksw.,kirschsteiniothelia lichen,Pleosporaceae
KLAN,,Kleinia anteuphorbium (L.) Haw.,,Asteraceae
KLAN,SEAN8,Senecio anteuphorbium (L.) Sch. Bip.,,
KLEIN,,Kleinhovia L.,kleinhovia,Sterculiaceae
KLEIN2,,Kleinia Mill.,,Asteraceae
KLHO,,Kleinhovia hospita L.,guest tree,Sterculiaceae
KNAR,,Knautia arvensis (L.) J.M. Coult.,field scabiosa,Dipsacaceae
KNAR,SCAR6,Scabiosa arvensis L.,,
KNAUT,,Knautia L.,scabiosa,Dipsacaceae
KNIPH,,Kniphofia Moench,redhot poker,Liliaceae
KNUV80,,Kniphofia uvaria (L.) Oken,redhot poker,Liliaceae
KOAM80,,Kolkwitzia amabilis Graebn.,beautybush,Caprifoliaceae
KOANO2,,Koanophyllon Arruda,thoroughwort,Asteraceae
KOAS,,Koeleria asiatica Domin,Eurasian Junegrass,Poaceae
KOASA,,Koeleria asiatica Domin ssp. atroviolacea (Domin) Tzvelev,Eurasian Junegrass,Poaceae
KOASA,KOAT,Koeleria atroviolacea Domin,,
KOASA,KOCA2,Koeleria cairnesiana Hultén,,
KOBI2,,Koerberia biformis A. Massal.,koerberia lichen,Placynthiaceae
KOBI3,,Koelreuteria bipinnata Franchet,goldenrain tree,Sapindaceae
KOBRE,,Kobresia Willd.,bog sedge,Cyperaceae
KOCA3,,Koeleria caudata (Link) Steud.,,Poaceae
KOCA3,KOCAA,Koeleria caudata (Link) Steud. var. algeriensis Domin,,
KOCO,,Korthalsella complanata (v. Tiegh.) Engl.,Kaumahana,Viscaceae
KOCO,KORE2,Korthalsella remyi (v. Tiegh.) Skottsb.,,
KOCO2,,Kokia cookei O. Deg.,Molokai treecotton,Malvaceae
KOCO3,,Kohlmeyera complicatula (Nyl.) Schatz,kohlmeyera lichen,Mastodiaceae
KOCO3,MATE15,Mastodia tesselata Hook. f. & Harv.,,
KOCO3,TUCO4,Turgidosculum complicatulum (Nyl.) Kohlm. & E. Kohlm.,,
KOCY,,Korthalsella cylindrica (v. Tiegh.) Engl.,Hawai'i korthal mistletoe,Viscaceae
KOCY,KOCYT,Korthalsella cylindrica (v. Tiegh.) Engl. var. teres (Wawra) H. St. John,,
KODE,,Korthalsella degeneri Danser,Degener's korthal mistletoe,Viscaceae
KODE2,,"Kosteletzkya depressa (L.) O.J. Blanch., Fryxell & D.M. Bates",white fenrose,Malvaceae
KODE2,KOPE,Kosteletzkya pentasperma Griseb.,,
KODO,,Koanophyllon dolicholepis (Urb.) R.M. King & H. Rob.,oreganillo,Asteraceae
KODO,EUDO2,Eupatorium dolicholepis (Urb.) Britton,,
KODR,,Kokia drynarioides (Seem.) Lewt.,Hawai'i treecotton,Malvaceae
KODR,KORO,Kokia rockii Lewt.,,
KODR2,,Koanophyllon droserolepis (B.L. Rob.) R.M. King & H. Rob.,Monte Torrecilla thoroughwort,Asteraceae
KODR2,EUDR,Eupatorium droserolepis B.L. Rob.,,
KOEBE,,Koeberlinia Zucc.,allthorn,Capparaceae
KOEL,,Koelreuteria elegans (Seem.) A.C. Sm.,flamegold,Sapindaceae
KOELE,,Koeleria Pers.,Junegrass,Poaceae
KOELF,,Koelreuteria elegans (Seem.) A.C. Sm. ssp. formosana (Hayata) F.G. Mey.,flamegold,Sapindaceae
KOELF,KOFO,Koelreuteria formosana Hayata,,
KOELF,KOVI4,Koelreuteria vitiensis A.C. Sm.,,
KOELL,,Koellensteinia Rchb. f.,koellensteinia,Orchidaceae
KOELR,,Koelreuteria Laxm.,koelreuteria,Sapindaceae
KOENI,,Koenigia L.,koenigia,Polygonaceae
KOER3,,Kohleria eriantha (Benth.) Hanst.,,Gesneriaceae
KOERB,,Koerberia A. Massal.,koerberia lichen,Placynthiaceae
KOERB2,,Koerberiella Stein,,Porpidiaceae
KOFL2,,Kopsia flavida Blume,yellow kopsia,Apocynaceae
KOFL2,KOCA4,Kopsia carolinensis Kaneh.,,
KOGR,,Koellensteinia graminea (Lindl.) Rchb. f.,grassleaf orchid,Orchidaceae
KOGR3,,Koeleria grandis Besser ex Gorski,,Poaceae
KOGR3,KOPO2,Koeleria polonica Domin,,
KOHLE,,Kohleria Regel,kohleria,Gesneriaceae
KOHLM,,Kohlmeyera Schatz,kohlmeyera lichen,Mastodiaceae
KOIS,,Koenigia islandica L.,island purslane,Polygonaceae
KOIS,MAIS,Macounastrum islandicum (L.) Small,,
KOKA,,Kokia kauaiensis (Rock) O. Deg. & Duvel,Kauai treecotton,Malvaceae
KOKIA,,Kokia Lewt.,treecotton,Malvaceae
KOLA,,Korthalsella latissima (v. Tiegh.) Danser,Kauai korthal mistletoe,Viscaceae
KOLA,KOLAC,Korthalsella latissima (v. Tiegh.) Danser var. crassa (v. Tiegh.) Danser,,
KOLA2,,Kokia lanceolata Lewt.,Wailupe Valley treecotton,Malvaceae
KOLKW,,Kolkwitzia Graebn.,kolkwitzia,Caprifoliaceae
KOMA,,Koeleria macrantha (Ledeb.) Schult.,prairie Junegrass,Poaceae
KOMA,KOAL5,Koeleria albescens auct.,,
KOMA,KOCR,Koeleria cristata auct. non Pers. p.p.,,
KOMA,KOCRL,Koeleria cristata Pers. var. longifolia Vasey ex Burtt Davy,,
KOMA,KOCRP,Koeleria cristata Pers. var. pinetorum Abrams,,
KOMA,KOGR2,Koeleria gracilis Pers.,,
KOMA,KONI,"Koeleria nitida Nutt., nom. utique rej.",,
KOMA,KOPY,Koeleria pyramidata auct. non (Lam.) P. Beauv. p.p.,,
KOMA,KOYU,Koeleria yukonensis Hultén,,
KOMY,,Kobresia myosuroides (Vill.) Fiori,Bellardi bog sedge,Cyperaceae
KOMY,ELBE3,Elyna bellardii (All.) C. Koch,,
KOMY,KOBE,Kobresia bellardii (All.) K. Koch,,
KOPA,,Koelreuteria paniculata Laxm.,goldenrain tree,Sapindaceae
KOPA,KOAP2,Koelreuteria apiculata Rehder & E.H. Wilson,,
KOPL,,Korthalsella platycaula (v. Tiegh.) Engl.,po'owaha,Viscaceae
KOPO,,Koanophyllon polyodon (Urb.) R.M. King & H. Rob.,islandthicket thoroughwort,Asteraceae
KOPO,EUPO6,Eupatorium polyodon Urb.,,
KOPSI,,"Kopsia Blume, nom. cons.",kopsia,Apocynaceae
KORE,,Korthalsella remyana v. Tiegh.,bog korthal mistletoe,Viscaceae
KORE,KOREW,Korthalsella remyana v. Tiegh. var. wawrae (v. Tiegh.) Danser,,
KORTH,,Korthalsella v. Tiegh.,korthal mistletoe,Viscaceae
KOSI,,Kobresia sibirica (Turcz. ex Ledeb.) Boeckeler,Siberian bog sedge,Cyperaceae
